RSPO,Numer telefonu,Adres email,Adres www
85332,413831317,siworek@wp.pl,www.szkolajaksice.szkolnastrona.pl
85333,413831259,jedynkaspm@wp.pl,www.jedynkamiechow.pl
68023,413834635,miechow@zdz.kielce.pl,
68023,413834635,miechow@zdz.kielce.pl,
20990,413831174,zs2miechow@o2.pl,http://www.zs2.miechow.pl/zs2miechow/index.php
61907,122711058,ps1@dobczyce.pl,https://ps1dobczyce.edupage.org/
57098,122711621,szkola_brzaczowice@onet.pl,www.sp-brzaczowice.pl
57098,122711621,szkola_brzaczowice@onet.pl,www.sp-brzaczowice.pl
60702,122711103,szkolanowawies@interia.pl,https://spnowawies.dobczyce.pl
60702,122711103,szkolanowawies@interia.pl,https://spnowawies.dobczyce.pl
8721,122710181,sekretariat@dobczyce.edu.pl,http://www.dobczyce.edu.pl
8721,122710181,sekretariat@dobczyce.edu.pl,http://www.dobczyce.edu.pl
8721,122710181,sekretariat@dobczyce.edu.pl,http://www.dobczyce.edu.pl
47997,182682001,przedszkolelubien@onet.eu,www.przedlubien.blizej.info
266099,,aniaderen@vp.pl,
8805,182682020,sekretariat@zsoizlubien.kki.pl,www.zsoizlubien.kki.pl
44006,122720255,ps4@myslenice.pl,https://www.ps4.edu.pl/
44006,122720255,ps4@myslenice.pl,https://www.ps4.edu.pl/
44006,122720255,ps4@myslenice.pl,https://www.ps4.edu.pl/
44012,122742218,ps5@myslenice.pl,https://przedszkole5myslenice.edupage.org/
61553,122721607,ps7@myslenice.pl,https://ps7myslenice.szkolnastrona.pl/
61794,122721421,ps2@myslenice.pl,www.ps2.myslenice.pl
66376,122720516,ps6@myslenice.pl,www.ps6myslenice.pl
66376,122720516,ps6@myslenice.pl,www.ps6myslenice.pl
49624,122735611,sptrzemesnia@myslenice.pl,www.sptrzemesnia.edu.pl
50374,122721665,sp3@myslenice.pl,www.sp3myslenice.edu.pl
55122,122743929,spjawornik@myslenice.pl,www.spjawornik.pl
61462,122720364,sppolanka@myslenice.pl,szkolapolanka.edupage.org
63401,122737671,spkrzyszkowice@myslenice.pl,www.spkrzyszkowice. myslenice.pl
64492,122735578,spporeba@myslenice.pl,www.spporeba.szkolnastrona.pl
64492,122735578,spporeba@myslenice.pl,www.spporeba.szkolnastrona.pl
79123,123736390,szkolabeczarka@interia.pl,www.spbeczarka.szkolnastrona.pl
271661,122721338,sp1@myslenice.pl,sp1myslenice.pl
7963,122740070,zso@almalo.edu.pl,http://www.almalo.edu.pl
7963,122740070,zso@almalo.edu.pl,http://www.almalo.edu.pl
8569,122720118,sekretariat@sredniawski.pl,http://www.sredniawski.pl
8571,123720040,zste@myslenice.pl,http://www.zste.myslenice.pl
49726,122731712,zpojasienica@myslenice.pl,www.jasienica.szkolnastrona.pl
61302,122721369,zpoborzeta@myslenice.pl,www.zpoborzeta.pl
62579,122720782,zpobysina@myslenice.pl,www.zpobysina.pl
70060,122737712,zpoglogoczow@myslenice.pl,www.zpoglogoczow.myslenice.pl
480708,123731400,sp4@myslenice.pl,www.sp4zarabie.szkolnastrona.pl
70934,12-274-80-27,przedszkole1pcim@wp.pl,www.ps1pcim.szkolnastrona.pl
70934,12-274-80-27,przedszkole1pcim@wp.pl,www.ps1pcim.szkolnastrona.pl
274632,122743328,spczaslaw@interia.pl,
7548,122746060,przedszkolesiepraw@op.pl,http://przedszkole.siepraw.edu.pl/
3432,122746570,spczechowka@interia.pl,
7490,122746092,splyczanka@siepraw.pl,www.splyczanka.pl
26317,122732678,przedszkole2.sulkowice@sulkowice.pl,https://ps2.sulkowice.pl/
28210,122732046,sp.sulkowice@sulkowice.pl,www.spmickiewicz.edupage.org
196206,122733522,sp2@sulkowice.pl,
8767,122732008,sekretariat@zszio.edu.pl,http://www.zszio.edu.pl
26272,122732720,zpo.biertowice@sulkowice.pl,www.spbiertowice.sulkowice.pl
26283,122730030,zpo.krzywaczka@sulkowice.pl,https://zpokrzywaczka.edupage.org/
26292,122732018,zpo.rudnik@sulkowice.pl,www.zporudnik.edupage.org
26292,122732018,zpo.rudnik@sulkowice.pl,www.zporudnik.edupage.org
64863,122747018,sptok@op.pl,sp1.tokarnia.edu.pl
64864,122747020,sekretariat@sp2tokarnia.pl,www.sp2tokarnia.edupage.org
59042,122747010,sekretariat@zpokrzczonow.pl,
119596,122714018,zpokobielnik@wp.pl,www.kobielnik.edu.pl
126779,601327599,olenka56g@onet.eu,
126779,601327599,olenka56g@onet.eu,
13304,184450660,sp2grybow@gmail.com,
114643,185479406,przedszkolebiczycedolne@gmail.com,www.przedszkolebiczyce.pl
120050,796784777,zarzad.orbe@gmail.com,www.przyjazneprzedszkola.pl
122441,184731226,przedszkolebiczyce@gmail.com,www.biczyce.przedszkolejozefa.pl
124377,694418732,karmelwiel@gmail.com,
124377,694418732,karmelwiel@gmail.com,
124377,694418732,karmelwiel@gmail.com,
269438,184149008,stowarzyszenie@lgdkoronasadecka.pl,www.lgdkoronasadecka.pl
6988,185480370,szkola@spwieloglowy.pl,www.spwieloglowy.pl
120048,794762777,zarzad.orbe@gmail.com,www.przyjazneprzedszkola.pl
262985,570671946,przedszkoleusmiechdziecka@gmail.com,
273453,123767448,zarzad.orbe@gmail.com,www.przyjazneprzedszkole.pl
131286,184430062,sp.niskowa@op.pl,spniskowa.edu.pl
18319,184451925,sp_starawies@op.pl,
14575,0184451823,strozesp@poczta.onet.pl,http://spchrobry.stroze.com/
29115,184456248,spmszalnica@kamionkawielka.pl,www.szkolamszalnica.pl
48362,184405404,sp_posadowa@korzenna.pl,spposadowa.korzenna.pl
48480,184419918,sp_trzycierz@korzenna.pl,http://sptrzycierz.pl
53046,184409955,sp_janczowa@korzenna.pl,janczowa.korzenna.pl
61391,184417008,sp_korzenna@korzenna.pl,www.spkorzenna.szkolna.net
15190,184715634,gp2.krynica@edukrynica.pl,
26545,508530558,o.przedszkole@wp.pl,www.przedszkole-krynica.pl
26546,184711137,ochronka.tylicz@wp.pl,
262662,184711777,sp.piorunka@edukrynica.pl,piorunka.edu.pl
127624,184711990,klementynabies@gmail.com,www.mochnaczka.com.pl
21887,182622301,dyrektor.spmaciejowa@labowa.pl,www.maciejowaszkola.net
121927,600585114,ewa_cidylo@op.pl,
55755,184446017,sp.kicznia@lacko.pl,www.spkicznia.lacko.pl
56532,184446046,sp.maszkowice@lacko.pl,www.maszkowice.pl
59821,184446068,sp.zabrzez@lacko.pl,www.sp.zabrzez.lacko.pl
22706,184447015,zspkadcza@op.pl,http://zspkadcza.lacko.pl/
127042,510918205,bajkowa314@gmail.com,przedszkolebajkowakraina.pl
30912,184140520,szkolateg@gmail.com,www.sptegoborze.iap.pl
126419,,przedszkole.maja@op.pl,
41836,184464219,przedszkolemlodow@onet.pl,http://mlodow.eprzedszkola.pl/
41830,184464082,spkosarzyska@o2.pl,www.sp-kosarzyska.piwniczna.pl
49609,184468014,splomnica@gmail.com,www.splomnica.iap.pl
81357,184464012,piwnicznadwdz@poczta.onet.pl,www.dwd.piwniczna.iap.pl
275811,184464040,sp_piwniczna@poczta.onet.pl,sp1piwniczna.iap.pl
19047,,siostryolszana114@interia.pl,
13632,184458503,splitacz@poczta.onet.pl,www.splitacz.podegrodzie.pl
13633,184458564,dlugoleka@onet.pl,www.spdlugoleka.podegrodzie.pl
19077,184459011,sp_podegrodzie@iap.pl,http://www.zespol.podegrodzie.iap.pl/
21659,184466001,wiktorynkakdzj@gmail.com,
21665,184460486,gminneprzedszkole@gmail.com,www.gpstarysacz.szkolnastrona.pl
18037,182669946,przedszkole4@nowytarg.pl,www.przedszkole4.nowytarg.pl
18037,182669946,przedszkole4@nowytarg.pl,www.przedszkole4.nowytarg.pl
18037,182669946,przedszkole4@nowytarg.pl,www.przedszkole4.nowytarg.pl
18026,182662574,sp5@nowytarg.pl,ww.sp5.nowytarg.pl
18028,182662522,dyrektor@sp4.nowytarg.pl,sp4.nowytarg.pl
18030,182664931,sp11@nowytarg.pl,www.sp11.nowytarg.pl
18030,182664931,sp11@nowytarg.pl,www.sp11.nowytarg.pl
43738,182667534,szkola@nowytarg.edu.pl,www.nowytarg.edu.pl
272222,182665230,sms@nkp.podhale.pl,
272552,182665905,psoni@psoni.info,www.psoni.info
16264,182662955,lo@goszczynski.nowotarski.edu.pl,www.goszczynski.nowotarski.edu.pl
17259,185310032,zs1@nowotarski.edu.pl,www.zs1.nowotarski.edu.pl
265904,182662408,zpswo@nowotarski.edu.pl,www.zpswo.nowotarski.edu.pl
73503,182620100,sekretariat@sp-szlachtowa.pl,www.sp-szlachtowa.pl
74122,182622601,sekretariat@sp1.szczawnica.pl,sp1.szczawnica.pl
84598,182657130,psdunajec@psdunajec.pl,www.psudunajec.pl
12386,182857007,sppodszkle@czarny-dunajec.pl,
92526,182658102,sp3ciche@czarny-dunajec.pl,spciciche3.szkolnastrona.pl
92526,182658102,sp3ciche@czarny-dunajec.pl,spciciche3.szkolnastrona.pl
34760,182657173,branzowa.dunajec@zdz.krakow.pl,www.zszdunajec.pl
68229,182629702,sp_sromowcewyzne@czorsztyn.pl,https://spsromowcewyzne.edupage.org/
124103,122677150,,
266117,,cezary@e-cezar.pl,orawskieprzedszkole.pl
274596,793260540,klaudiamasnica17@gmail.com,
70302,182752640,bogusiaszlachta@interia.pl,https://lipnicamala1.wixsite.com
70306,182652405,spbory@gmail.com,www.spbory.pl
106763,182642030,sekretariat@spzd.edu.pl,https://spzd.edu.pl/
129061,,cezary@e-cezar.pl,
83777,182623823,szkolagrywald@vp.pl,sp-grywald.vns.pl
83778,182623070,szkola@sp1kroscienko.pl,https://sp1.kroscienko.pl/
263405,182623815,szkola@sp2kroscienko.pl,www.sp2kroscienko.pl
71202,182623082,orew_kro@wp.pl,www.psoni-szczawnica.pl
75316,182634520,sp1lipnicawielka@gmail.com,sp1lipnicawielka.pl
75322,182634537,sp3lipnicawielka@gmail.com,sp3lipnicawielka.pl
15280,182659341,sp@lapszenizne.pl,www.splapszenizne.pl
131156,182656104,sptrybsz@interia.pl,sptrybsz.lapszenizne.pl
131156,182656104,sptrybsz@interia.pl,sptrybsz.lapszenizne.pl
9608,182851815,szkolafrydman@op.pl,www.zespolfrydman.lapszenizne.pl
131990,668300270,gosiczek83@gmail.com,
131990,668300270,gosiczek83@gmail.com,
13582,182651425,sekretariat@spklikuszowa.ugnowytarg.pl,www.spklikuszowa.szkolnastrona.pl
14047,182751769,sekretariat@spknurow.ugnowytarg.pl,
14047,182751769,sekretariat@spknurow.ugnowytarg.pl,
14574,182851565,sekretariat@spkrempachy.ugnowytarg.pl,www.spkrempachy.szkolnastrona.pl
86005,182653904,sekretariat@splopuszna.ugnowytarg.pl,www.szkola-lopuszna.szkolastrona.pl
86711,182653941,sekretariat@spwaksmund.ugnowytarg.pl,http://www.spwaksmund.ugnowytarg.pl/
268419,184781220,bochlebek@gmail.com,
39622,182624696,spcentrum@op.pl,www.spochotnica-centrum.edupage.org
40046,+48182624185,spjamne@ochotnica.pl,www.spjamne.ochotnica.pl
115662,182624624,orew_kro@wp.pl,www.psouu-szczawnica.pl
53529,+48182625086,sptylmanowa@wp.pl,www.zspsucharski.pl
72567,182775023,spbielanka@rabawyzna.edu.pl,www.spbielanka.edupage.org
72567,182775023,spbielanka@rabawyzna.edu.pl,www.spbielanka.edupage.org
123143,182678663,dyrektor@zsprokiciny.pl,www.zsprokiciny.pl
85903,0182676482,przedszkole1@rabka.pl,www.przedszkole1.rabka.pl
85896,0182677552,szkola.chabowka@gmail.com,www.spchabowka.szkolnastrona.pl
85898,0182685192,spponice@poczta.onet.pl,http://spponice.szkolnastrona.pl/
127099,182676525,elzbieta.radiowska@laski.edu.pl,www.rabka.laski.edu.pl
277666,572597510,nppprabka@gmail.com,https://www.facebook.com/poradniarabka
123607,182691692,elzbieta.radiowska@laski.edu.pl,
85910,,zps@rabka.pl,https://zpsrabka.szkolnastrona.pl
59949,182688074,sp3spytkowice@gmail.com,www.sp3spytkowice.edupage.org
85623,182754443,dyrektor@spbor.szaflary.pl,www.spbor.szkolnastrona.pl
87270,182756227,dyrektor@spmg.szaflary.pl,www.maruszyna.pl
85231,326424017,przedszkoleboleslaw@gminaboleslaw.pl,barborka.dziensmyka.pl
263901,326424177,zpsgpodlipie@gminaboleslaw.pl,zpsgpodlipie.edupage.org
40753,326428525,przedszkoleklucze@gmina-klucze.pl,
53441,326420002,spchechlo@wp.pl,
64473,326435130,przedszkole13olkusz@op.pl,
479855,,przedszkolebabylandolkusz@gmail.com,
479855,,przedszkolebabylandolkusz@gmail.com,
62407,326430038,szkolapodstnr5@poczta.onet.pl,
64464,326427028,sp.zawada110@gmail.com,
12546,326430933,zs4olkusz@poczta.fm,www.zs4olkusz.pl
28235,326430393,biuro@zpo.olkusz.pl,www.zpo.olkusz.pl
38923,326433698,zsp1olkusz@op.pl,zsp1olkusz.pl
120401,326431655,s-olkusz@zdz.pl,www.zdz.katowice.pl
86326,0123894181,szkola.zadroze69@gmail.com,sp-zadroze.edupage.org
128683,604998174,azurek@przedszkolekrasnoludek.pl,
72836,326447002,zsdluzec@gmail.com,www.zsdluzec.pl/
35213,326464710,poczta@zespolszkol.wolbrom.pl,www.zs.wolbrom.pl
128158,326441060,splobzow@poczta.onet.pl,zsplobzow.wolbrom.pl
41930,338423431,mp16@eduoswiecim.pl,mp16.eduoswiecim.pl
41938,338423320,przedsznr8@bielsko.opoka.org.pl,www.przedszkoleoswiecim.com.pl
41938,338423320,przedsznr8@bielsko.opoka.org.pl,www.przedszkoleoswiecim.com.pl
60730,338430454,jedyneczka_oswiecim@o2.pl,jedyneczka.com
60730,338430454,jedyneczka_oswiecim@o2.pl,jedyneczka.com
60730,338430454,jedyneczka_oswiecim@o2.pl,jedyneczka.com
61629,607655600,przygoda@poczta.onet.eu,przygoda.oswiecim.blizej.info
62128,338485858,biuro@bajkowy-dworek.pl,bajkowy-dworek.pl
133611,338432563,sp7sekretariat@eduoswiecim.pl,sp7oswiecim.edu.pl
20842,338431456,lo@konarski.edu.pl,www.konarski.edu.pl
20859,338424567,sekretariat@pz2.edu.pl,www.pz2.edu.pl
125773,338451616,dyrektor.dzieciatko@gmail.com,
4136,723976623,sekretariat.brzeszcze4@brzeszcze.edu.pl,
20880,322109340,szkola@pz6.brzeszcze.pl,www.pz6.brzeszcze.edu.pl
26759,338461737,sekretariat@szsbobrek.pl,www.szsbobrek.pl
58533,0338451616,dyrektor.dzieciatko@gmail.com,przedszkoledzieciatkajezus.pl
64600,0338453915,spwpnowawies@edukacja.kety.pl,
64602,0338486045,spwpbielany@edukacja.kety.pl,
70357,0790698200,o.machniowska.bajeczka@gmail.com,bajeczka-kety.edu.pl
69401,0338455300,spmalec@edukacja.kety.pl,www.spmalec.edukacja.kety.pl
69404,0338486053,spbielany@edukacja.kety.pl,spbielany.edukacja.kety.pl
22141,338453730,dyrektor@wyspian.pl,www.wyspian.pl
3839,338453268,sekretariat.pz10@powiat.oswiecim.pl,www.pz10.eu
55153,0338428122,zspleki@edukacja.kety.pl,
42331,338458112,sp1osiek@zspnr1wosieku.pl,www.zspnr1wosieku.pl
42331,338458112,sp1osiek@zspnr1wosieku.pl,www.zspnr1wosieku.pl
84411,338432590,psrajsko@psrajsko.gminaoswiecim.pl,www.psrajsko.gminaoswiecim.pl
84654,338428402,psporebawielka@psporebawielka.gminaoswiecim.pl,www.psporeba.gminaoswiecim.pl
84678,338428225,psgrojec@psgrojec.gminaoswiecim.pl,http://psgrojec.gminaoswiecim.pl
84696,338422937,pszaborze@pszaborze.gminaoswiecim.pl,https://pszaborze.gminaoswiecim.pl/
106033,338430279,psbabice@wp.pl,www.przedszkole-smyk.pl
82373,338428373,spgrojec@spgrojec.gminaoswiecim.pl,www.spgrojec.gminaoswiecim.pl
82450,338431229,sprajsko@sprajsko.gminaoswiecim.pl,www.sprajsko.gminaoswiecim.pl
82450,338431229,sprajsko@sprajsko.gminaoswiecim.pl,www.sprajsko.gminaoswiecim.pl
84370,338430312,spbabice@spbabice.gminaoswiecim.pl,http://spbabice.gminaoswiecim.pl
84816,338428317,spporebawielka@spporebawielka.gminaoswiecim.pl,www.spporebawielka.gminaoswiecim.pl
58565,338413490,dyrektor@piotrowice.przedszkolna.net,
58428,338414589,dyrektor@sp1przeciszow.pl,https://sp1przeciszow.edupage.org
106366,338412206,zsppal@wp.pl,
106366,338412206,zsppal@wp.pl,
106366,338412206,zsppal@wp.pl,
114762,0338412278,spgrodzisko100@op.pl,
268326,338412813,sekretariat@zspgraboszyce.pl,www.zspgraboszyce.pl
23353,123852309,szkola@sieroslawice.pl,www.sieroslawice.pl
86930,126534393,pinokio.proszowice@gmail.com,
66337,123861640,sp1@proszowice.pl,www.sp1.proszowice.pl
83146,123866508,sp.koscielec@proszowice.pl,
262994,123861694,sp2@proszowice.pl,https://sp2.proszowice.pl
4910,123864542,sp.zebocin@proszowice.pl,https://spzebocin.proszowice.pl/
86354,182675556,danutapindel@vp.pl,www.przedszkole jordanow.pl
30241,182675514,zskjordanow@iap.pl,www.zskjordanow.pl
57271,338742047,mps.sucha@onet.pl,www.przedszkole.sucha.beskidzka.pl
478535,,przedszkole.frajda@poczta.fm,
478535,,przedszkole.frajda@poczta.fm,
84554,338742218,sekretariat@zssucha.pl,www.zssucha.pl
70901,338740154,spbienkowka@budzow.pl,
70901,338740154,spbienkowka@budzow.pl,
123658,509241655,mbinkus@gmail.com,www.chatkamalolatka.com
53755,182873318,zs.toporzysko@gmail.com,http://sptoporzysko.szkolnastrona.pl/
53756,182672835,szkola-wysoka@o2.pl,www.szkolawysoka.pl/
103562,787745558,slonecznyusmiech@poczta.onet.pl,
42519,338771155,Sp.kojszowka@makow-podhalanski.pl,https://spkojszowka.szkolnastrona.pl/
88870,338771683,sp.bialka@makow-podhalanski.pl,spbialka.szkolnastrona.pl
88872,338773886,sp.juszczyn@makow-podhalanski.pl,www.spjuszczyn.pl
88875,338771661,Sp.grzechynia@makow-podhalanski.pl,zsgrzechynia.szkolnastrona.pl
41141,338771616,zs.makow@makow-podhalanski.pl,www.zsmakow.szkolnastrona.pl
41141,338771616,zs.makow@makow-podhalanski.pl,www.zsmakow.szkolnastrona.pl
81814,338748009,sp2kukow@poczta.onet.pl,www.spkukow.edupage.org
81215,338775106,zszw.1570@interia.pl,www.zswilczna.szkolnastrona.pl
268734,338775309,skawica@poczta.onet.pl,
7794,146510056,pspbogoniowice@poczta.fm,spbogoniowice.szkolna.net
15712,146516099,szkola80@poczta.onet.pl,sp.brzozowa-sa.pl
18623,146514216,spcho@poczta.onet.pl,spchojnik.szkolna.net
15710,146514233,zs@gromnik.pl,zs.gromnik.pl
38677,146514013,zsoiz@gromnik.pl,www.zsoiz.gromnik.pl
478470,146504232,siemiechow@wp.pl,
80834,146784710,gplg@lisiagora.pl,gplg.szkolnastrona.pl
80834,146784710,gplg@lisiagora.pl,gplg.szkolnastrona.pl
92883,146784405,info@szkolawsmignie.pl,www.szkolawsmignie.pl
104905,146784607,szkola.kobierzyn@poczta.fm,http://www.spkobierzyn.szkolnastrona.pl/
111022,146786699,spstarezukowice@lisiagora.pl,www.szkolazukowice.pl
124165,512120047,przedszkolejanowice@gmail.com,
12898,146799006,janowicesp@poczta.onet.pl,janowicesp1.edupage.org
59948,146283464,przybyslawice.szkola@op.pl,www.przybyslawice.net.pl
6839,146781416,spbiskupice@op.pl,https://www.spbiskupice.h2.pl/
78070,146540077,spbistuszowa@interia.pl,http://www.sp.bistuszowa.info
272207,146541495,joniny@poczta.onet.pl,www.spjoniny.pl
272208,146542567,szkola@spwolalubecka.pl,https://spwolalubecka.pl
123228,146540077,spbistuszowa@interia.pl,http://www.sp.bistuszowa.info
6005,146531085,szkola@spturza.edupoczta.pl,www.spturza.pl
6455,146745599,przedszkolak1@data.pl,www.przedszkole-skrzyszow.eprzedszkola.pl
42358,146742402,przedszkolesz@poczta.okay.pl,www.przedszkole-szynwald.pl
6313,146745024,sp2.skrzyszow@onet.pl,www.sp2skrzyszow.pl
6346,146745638,sp_ladna@op.pl,www.sp-ladna.pl
61889,146747003,pogorska_wola_sz@wp.pl,www.pogorskawolaszkola.y0.pl
106536,146792950,,
22019,146792170,sp-rzed1@wp.pl,www.sp-rzed1.szkolnastrona.pl
109102,146795380,sp_zawada@op.pl,www.szpzawada.pl
132123,146744007,splekawka@gmail.com,
51262,146225831,ochronka.tuchow@siostry.net,
71403,146525581,mesznasp@poczta.onet.pl,
71402,146525581,mesznasp@poczta.onet.pl,www.mesznapsp.pl
38607,146527919,sekretariat@dwdjt.pl,www.dwdjt.pl
80107,146797056,spwierzchoslawice@wierzchoslawice.pl,http://www.spwierzchoslawice.pl/
38635,146331930,gimgora@wp.pl,www.soswprometeusz.pl
38680,146417501,jadowniki@caritas.pl,www.jadowniki.caritas.pl
38682,146417501,jadowniki@caritas.pl,www.jadowniki.caritas.pl
128318,146418016,sp@wietrzychowice.pl,
6070,146653287,szkolamarzen1@gmail.com,
83202,146655069,spstroze@wp.pl,spstroze.edupage.org
105422,146653335,spzakliczyn@poczta.fm,http://www.zspig.zakliczyn.pl/
37555,146653409,zsz-zakliczyn@wp.pl,www.zsp-zakliczyn.pl
131527,146653301,bkirc@wp.pl,
59787,146452372,otfinow@interia.pl,
80747,146456966,ochronka.odporyszow@wp.pl,
80747,146456966,ochronka.odporyszow@wp.pl,
49902,146456947,sekretariat@szkola-nieciecza.pl,szkola.nieciecza.pl
82867,146517400,zsszerzyny@wp.pl,
26227,182015643,przedszkole.zakopane@urszulanki.pl,
31270,182068495,p7zak@wp.pl,p7zak.szkolnastrona.pl
31310,182013225,p9zak@wp.pl,www.p9zak.szkolnastrona.pl
27779,182068637,sekretariat2@sp5zakopane.szkolnastrona.pl,sp5zakopane.szkolnastrona.pl
27779,182068637,sekretariat2@sp5zakopane.szkolnastrona.pl,sp5zakopane.szkolnastrona.pl
27825,182061026,sp7zakopane@interia.pl,https://sp7zakopane.malopolska.pl
29676,182020822,sekretariat@sp2zakopane.pl,www.sp2zakopane.edupage.org
68224,182014620,lo.balzer@gmail.com,https://balzer.cal24.pl
68417,182013152,sekretariat@smszakopane.pl,www.smszakopane.pl
68858,182014410,sekretariat@zsbzakopane.pl,zsbzakopane.pl
272726,,paulina-kuruc@wp.pl,
71132,182654544,orwbialka@poczta.onet.pl,www.orwbialkatatrzanska.pl
24444,182071726,sekretariat@szkola-witow.pl,http://szkola-witow.pl
268191,182072578,zespszkoldzianisz@wp.pl,www.dzianisz-szkola.szkolna.net
90207,182001839,PRZEDSZKOLEPORONIN@MICHALITKI.PL,przedszkoleporonin-michalitki.pl
272068,182637014,sp_zab@op.pl,
480240,182016391,zskolmurzasichle@op.pl,
40597,338752371,przedszkole1@andrychow.eu,
56715,338752289,sekretariat@sp2andrychow.edu.pl,www.sp2andrychow.pl
3594,0338752503,sekretariat@liceum-andrychow.edu.pl,liceum-andrychow.edu.pl
4849,338753122,s-andrychow@zdz.katowice.pl,www.szkoly.andrychow.zdz.pl
39769,338751224,zsstarganice@edutarganice.pl,www.edutarganice.pl
42386,338751423,sekretariat@roczyny.edu.pl,roczyny.edu.pl
42389,338752231,zsszagornik@andrychow.eu,zagornik.edu.pl
42400,338752414,sekretariat@leg.edu.pl,
133848,338752334,sekretariat@ckziuandrychow.pl,www.ckziuandrychow.pl
107443,338766486,kancelaria@nazaretanki-kalwaria.pl,www.nazaretanki-kalwaria.pl
105633,338766169,sekretariat@spzebrzydowice.pl,www.spzebrzydowice.pl
4009,338766418,szkola@zsken.edu.pl,zsken.edu.pl
8753,338766348,spkalwaria@iap.pl,www.spkalwaria.iap.pl
27149,338766526,sekretariat@lokalwaria.pl,www.lokalwaria.pl
104721,338768491,szkola@zsprzytkowice.pl,www.zsprzytkowice.pl
106671,338763510,szkola.skawinki@gmail.com,
106831,338761352,sp.mucharz@mucharz.pl,www.spmucharz.pl
275572,338761224,spswinnaporeba@mucharz.pl,https://spswinnaporeba.edupage.org/
21888,338791887,sp2@spytkowice.net.pl,www.sp2spytkowice.pl
21888,338791887,sp2@spytkowice.net.pl,www.sp2spytkowice.pl
21888,338791887,sp2@spytkowice.net.pl,www.sp2spytkowice.pl
275194,338797492,spstryszow@iap.pl,www.stryszow.iap.pl
77450,338794523,sekretariat@spwozniki.pl,www.spwozniki.edupage.org
63254,338732002,sekretariat@zsptomice.pl,www.zsptomice.edupage.org
40502,338233496,pp1@wadowice.pl,
40504,338233505,pp2@wadowice.pl,
40506,338720073,pp5@wadowice.pl,
30632,338767081,gimspskstanislaw@op.pl,
30632,338767081,gimspskstanislaw@op.pl,
30875,338721623,spskponikiew@op.pl,
31304,338739920,sp1@wadowice.pl,
71030,338233162,sp4@wadowice.pl,https://zsp1wadowice.edupage.org
32016,338234144,sekretariat@lowadowice.pl,lowadowice.pl
40515,338731003,zsjaroszowice@wadowice.pl,
40515,338731003,zsjaroszowice@wadowice.pl,
133845,338731775,sekretariat@ckziuwadowice.pl,www.ckziuwadowice.pl
